content_id,content_type_id,title,address,latitude,longitude,area_code,district_code,lcls_systm1,lcls_systm2,lcls_systm3,operating_hours_raw,rest_date_raw,operating_schedule,operating_parse_status,operating_parser_version,source_modified_at,list_fetched_at,detail_fetched_at,last_seen_at,detail_fetch_status,detail_error_code,is_active,inactive_reason,inactive_at,last_sync_run_id,created_at,updated_at
4004968,39,인사도담,서울특별시 종로구 인사동16길 5-1 (관훈동),37.5751289090717,126.98413276904,11,110,FD,FD01,FD010100,- 11:00~22:00- 준비시간 15:00~17:00- 점심 마지막 주문 14:00- 저녁 마지막 주문 21:00,연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""- 11:00~22:00- 준비시간 15:00~17:00- 점심 마지막 주문 14:00- 저녁 마지막 주문 21:00"",""time_ranges"":[{""end"":""22:00"",""start"":""11:00"",""crosses_midnight"":false},{""end"":""17:00"",""start"":""15:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-19T07:44:06+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.225101+00:00,2026-07-23T17:21:52.457003+00:00
4009449,38,올리브영 경복궁역점,"서울특별시 종로구 자하문로 9 (체부동) 1,2층",37.5769157929272,126.972141061212,11,110,SH,SH04,SH040300,09:00-22:30,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""09:00-22:30"",""time_ranges"":[{""end"":""22:30"",""start"":""09:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-09T00:36:31+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.225101+00:00,2026-07-23T17:21:49.162733+00:00
4009450,38,올리브영 종로평창점,서울특별시 종로구 평창문화로 51 (평창동) 1층,37.6057993114321,126.966777550496,11,110,SH,SH04,SH040300,10:00-22:30,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:00-22:30"",""time_ranges"":[{""end"":""22:30"",""start"":""10:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-09T00:36:31+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.225101+00:00,2026-07-23T17:21:49.743099+00:00
4009975,39,장수하늘소 인사점,서울특별시 종로구 인사동길 34-1 (관훈동) 지하 1층,37.5738579749684,126.985609522118,11,110,FD,FD01,FD010100,- 11:30~21:30- 준비시간 15:00~16:25- 마지막 주문 20:40,연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""- 11:30~21:30- 준비시간 15:00~16:25- 마지막 주문 20:40"",""time_ranges"":[{""end"":""21:30"",""start"":""11:30"",""crosses_midnight"":false},{""end"":""16:25"",""start"":""15:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-19T05:51:30+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.296349+00:00,2026-07-23T17:21:54.270386+00:00
4012693,38,플레인브랜드,서울특별시 종로구 대명길 26 (명륜2가),37.5834182191915,127.000095893688,11,110,SH,SH04,SH040300,11:00~21:00,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:00~21:00"",""time_ranges"":[{""end"":""21:00"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-18T01:10:05+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.371579+00:00,2026-07-23T17:22:02.002516+00:00
4012694,38,슈마커플러스 대학로점,서울특별시 종로구 대명길 9 (명륜4가) 1층,37.583376138945,127.000958936342,11,110,SH,SH04,SH040300,11:00~22:00,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:00~22:00"",""time_ranges"":[{""end"":""22:00"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-27T00:21:50+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.150397+00:00,2026-07-23T17:21:43.900804+00:00
4012695,38,퍼퓸그라피 혜화,서울특별시 종로구 대학로10길 15-15 (동숭동) 2층,37.5824799809295,127.002826280978,11,110,SH,SH04,SH040300,15:00~20:30,월2회,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""15:00~20:30"",""time_ranges"":[{""end"":""20:30"",""start"":""15:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-03-18T01:10:05+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.371579+00:00,2026-07-23T17:22:01.189804+00:00
4012696,38,예작 쥬얼리,서울특별시 종로구 돈화문로 32 (묘동) 1층,37.5713632854,126.9921504369,11,110,SH,SH04,SH040300,10:30~19:30,명절,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:30~19:30"",""time_ranges"":[{""end"":""19:30"",""start"":""10:30"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-07-15T10:49:00+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.150397+00:00,2026-07-23T17:21:47.962174+00:00
4012697,38,도쿄앤펄 서울본점,서울특별시 종로구 돈화문로 49 (묘동) 익선빌딩 1층,37.5729148249161,126.991239015743,11,110,SH,SH04,SH040300,10:00~19:00,명절,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:00~19:00"",""time_ranges"":[{""end"":""19:00"",""start"":""10:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-03-18T01:10:05+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.808988+00:00,2026-07-23T17:21:30.609337+00:00
4012698,38,티젬,서울특별시 종로구 돈화문로10길 9 (봉익동) 1층,37.5727328965203,126.99227888776,11,110,SH,SH04,SH040300,10:30~22:00,명절,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:30~22:00"",""time_ranges"":[{""end"":""22:00"",""start"":""10:30"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-03-27T00:21:50+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.371579+00:00,2026-07-23T17:22:00.716255+00:00
4012699,38,오설록 티하우스 북촌점,서울특별시 종로구 북촌로 45 (가회동),37.5809985877276,126.984600900483,11,110,SH,SH04,SH040300,11:00~20:00,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:00~20:00"",""time_ranges"":[{""end"":""20:00"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-27T00:21:50+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.225101+00:00,2026-07-23T17:21:48.774036+00:00
4012700,38,설화수의 집 북촌,서울특별시 종로구 북촌로 47 (가회동),37.5810232176939,126.984854716851,11,110,SH,SH04,SH040300,10:00~19:00,명절,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:00~19:00"",""time_ranges"":[{""end"":""19:00"",""start"":""10:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-03-27T00:21:50+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.955853+00:00,2026-07-23T17:21:41.956355+00:00
4012701,38,피브레노 안국 플래그십 스토어,서울특별시 종로구 북촌로4길 28 (계동),37.5792435186613,126.986629294531,11,110,SH,SH04,SH040300,10:00~20:00,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:00~20:00"",""time_ranges"":[{""end"":""20:00"",""start"":""10:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-18T01:10:05+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.371579+00:00,2026-07-23T17:22:02.215862+00:00
4012702,38,닥터마틴 삼청점,서울특별시 종로구 북촌로5가길 13 (소격동),37.5801263218286,126.981958968761,11,110,SH,SH04,SH040300,11:00~22:00,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:00~22:00"",""time_ranges"":[{""end"":""22:00"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-25T00:34:32+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.808988+00:00,2026-07-23T17:21:28.998872+00:00
4012703,38,플리츠마마 이웃 삼청점,서울특별시 종로구 북촌로5길 58 (소격동),37.5798349153214,126.981795563458,11,110,SH,SH04,SH040300,10:00~19:00,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:00~19:00"",""time_ranges"":[{""end"":""19:00"",""start"":""10:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-18T01:10:05+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.371579+00:00,2026-07-23T17:22:02.106908+00:00
4012704,38,논픽션 삼청&기프트샵,서울특별시 종로구 북촌로5길 84 (소격동),37.5801063427426,126.980407421324,11,110,SH,SH04,SH040300,11:00~20:00,명절,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:00~20:00"",""time_ranges"":[{""end"":""20:00"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-03-18T01:10:05+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.808988+00:00,2026-07-23T17:21:28.050024+00:00
4012705,38,호수약국,서울특별시 종로구 삼봉로 57 (수송동) 호수빌딩 B1층,37.5725615164337,126.980473808393,11,110,SH,SH04,SH040300,09:00~19:00,"공휴일, 명절","{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""09:00~19:00"",""time_ranges"":[{""end"":""19:00"",""start"":""09:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-03-27T00:21:50+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.44801+00:00,2026-07-23T17:22:05.503189+00:00
4012706,38,경은상사,서울특별시 종로구 삼일대로 428 (낙원동) 낙원상가 2층,37.5727635233966,126.987902476529,11,110,SH,SH04,SH040300,10:00~19:00,명절,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:00~19:00"",""time_ranges"":[{""end"":""19:00"",""start"":""10:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-03-27T00:21:50+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.721834+00:00,2026-07-23T17:21:23.291313+00:00
4012707,38,다니엘트루스 퍼퓸하우스 삼청,서울특별시 종로구 삼청로 72 (화동),37.5819298702945,126.981565682948,11,110,SH,SH04,SH040300,11:00~20:00,명절,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:00~20:00"",""time_ranges"":[{""end"":""20:00"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-03-18T01:10:05+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.808988+00:00,2026-07-23T17:21:28.354353+00:00
4012708,38,이목,서울특별시 종로구 삼청로 98 (삼청동),37.5841117115786,126.982123077029,11,110,SH,SH04,SH040300,11:00~19:00,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:00~19:00"",""time_ranges"":[{""end"":""19:00"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-18T01:10:05+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.225101+00:00,2026-07-23T17:21:51.390035+00:00
4012709,38,김인태 김해김,서울특별시 종로구 삼청로7길 28 (삼청동),37.5840414138247,126.980297588886,11,110,SH,SH04,SH040300,12:30~19:30,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""12:30~19:30"",""time_ranges"":[{""end"":""19:30"",""start"":""12:30"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-18T01:10:05+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.721834+00:00,2026-07-23T17:21:26.486989+00:00
4012710,38,당근약국,서울특별시 종로구 새문안로 83 (신문로1가),37.5703546250501,126.973968562862,11,110,SH,SH04,SH040300,08:30~21:00,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""08:30~21:00"",""time_ranges"":[{""end"":""21:00"",""start"":""08:30"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-18T01:10:05+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.808988+00:00,2026-07-23T17:21:29.256512+00:00
4012711,38,광화문이층약국,서울특별시 종로구 새문안로 89 (신문로1가) 정우빌딩 2층,37.5704743059958,126.974513333988,11,110,SH,SH04,SH040300,09:30~19:00,공휴일,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""09:30~19:00"",""time_ranges"":[{""end"":""19:00"",""start"":""09:30"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-03-18T01:10:05+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.721834+00:00,2026-07-23T17:21:24.811989+00:00
4012712,38,대한불교조계종 도반HC 승소,서울특별시 종로구 우정국로 67 (견지동) 전법회관 1층,37.5750574044126,126.98246473759,11,110,SH,SH04,SH040300,09:00~18:00,명절,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""09:00~18:00"",""time_ranges"":[{""end"":""18:00"",""start"":""09:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-03-18T01:10:05+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.808988+00:00,2026-07-23T17:21:29.931734+00:00
4012713,38,앤더슨벨 경복궁 플래그쉽 스토어,서울특별시 종로구 윤보선길 42 (안국동),37.5779865507226,126.983821068557,11,110,SH,SH04,SH040300,12:00~20:00,"명절, 월2회 월요일","{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""12:00~20:00"",""time_ranges"":[{""end"":""20:00"",""start"":""12:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-03-18T01:10:05+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.150397+00:00,2026-07-23T17:21:46.794243+00:00
4012714,38,포인트투파이브세컨드 북촌,서울특별시 종로구 윤보선길 71 (화동),37.5791818260863,126.983293367928,11,110,SH,SH04,SH040300,12:00~19:00,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""12:00~19:00"",""time_ranges"":[{""end"":""19:00"",""start"":""12:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-27T00:21:50+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.371579+00:00,2026-07-23T17:22:01.686767+00:00
4012715,38,새농안국지점,서울특별시 종로구 율곡로 39 (안국동),37.5760430167042,126.983827375694,11,110,SH,SH04,SH040300,10:00~19:00,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:00~19:00"",""time_ranges"":[{""end"":""19:00"",""start"":""10:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-18T01:10:05+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.955853+00:00,2026-07-23T17:21:38.8387+00:00
4012716,38,현대구내안경,서울특별시 종로구 율곡로 75 (계동) B1층,37.5780170152303,126.987637853136,11,110,SH,SH04,SH040300,08:00~16:00,명절,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""08:00~16:00"",""time_ranges"":[{""end"":""16:00"",""start"":""08:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-03-27T00:21:50+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.44801+00:00,2026-07-23T17:22:05.07374+00:00
4012717,38,오팩토리 인사점,서울특별시 종로구 인사동8길 17 (관훈동) 1층,37.5741386598447,126.985816061097,11,110,SH,SH04,SH040300,10:30~18:30,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:30~18:30"",""time_ranges"":[{""end"":""18:30"",""start"":""10:30"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-18T01:10:05+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.225101+00:00,2026-07-23T17:21:48.829903+00:00
4012718,38,고당도예,서울특별시 종로구 인사동길 19-2 (인사동) 와담빌딩 1층,37.5726655933603,126.986325964209,11,110,SH,SH04,SH040300,11:00~19:00,명절,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:00~19:00"",""time_ranges"":[{""end"":""19:00"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-03-27T00:21:50+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.721834+00:00,2026-07-23T17:21:23.760623+00:00
4012719,38,와펜하우스 인사동점,서울특별시 종로구 인사동길 20 (인사동),37.5725145469,126.986768261,11,110,SH,SH04,SH040300,10:00~20:00,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:00~20:00"",""time_ranges"":[{""end"":""20:00"",""start"":""10:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-07-15T10:50:21+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.225101+00:00,2026-07-23T17:21:50.108439+00:00
4012720,38,거안,서울특별시 종로구 인사동길 44 (관훈동),37.5742647725946,126.984876575201,11,110,SH,SH04,SH040300,10:30~19:00,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:30~19:00"",""time_ranges"":[{""end"":""19:00"",""start"":""10:30"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-18T01:10:05+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.721834+00:00,2026-07-23T17:21:22.7391+00:00
4012721,38,인사 나들이,서울특별시 종로구 인사동길 51 (관훈동),37.5746090101889,126.983948133116,11,110,SH,SH04,SH040300,09:00~21:00,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""09:00~21:00"",""time_ranges"":[{""end"":""21:00"",""start"":""09:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-26T00:20:41+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.225101+00:00,2026-07-23T17:21:52.403061+00:00
4012722,38,시민약국,서울특별시 종로구 자하문로 2 (적선동),37.5763462385588,126.972759712192,11,110,SH,SH04,SH040300,09:00~21:00,,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""09:00~21:00"",""time_ranges"":[{""end"":""21:00"",""start"":""09:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-18T01:10:05+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.150397+00:00,2026-07-23T17:21:44.81919+00:00
